sample_name	age	age_unit	altitude	altitude_m	anonymized_name	body_habitat	body_habitat_abbr	body_habitat_gut_status	body_habitat_simple	body_product	body_site	cause_death	collection_timestamp	common_name_indiv	country	depth	depth_m	description	diet	diet_specific	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	genspecies_abbr	genus	gut_status	host_class	host_common_name	host_common_name_indiv	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	isis_number	latitude	latitude_deg	longitude	longitude_deg	necropsy_number	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	species	sub_family	title	year_of_birth
1453.48000SDZ3.H5.Cang.stom	6	years	0	0.0	SDZ3.H5	UBERON:stomach	stom	stomach.healthy	stomach	UBERON:mucosa of stomach	UBERON:mucosa of stomach	Euth, renal	2005-06-19	gut metagenome	GAZ:United States of America	0	0	stomach distal	Herbivore	leaf eater food, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cang	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	48000	sk__Eukaryota	54133	599096	32.72	32.72	-117.16	-117.16	48000	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of stomach	gut metagenome	female	angolensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1999
1453.48000SDZ3.H6.Cang.duod	6	years	0	0.0	SDZ3.H6	UBERON:duodenum	duod	duodenum.healthy	duodenum	UBERON:duodenal mucosa	UBERON:duodenal mucosa	Euth, renal	2005-06-19	gut metagenome	GAZ:United States of America	0	0	duodenum	Herbivore	leaf eater food, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cang	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	48000	sk__Eukaryota	54133	599096	32.72	32.72	-117.16	-117.16	48000	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	duodenal mucosa	gut metagenome	female	angolensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1999
1453.48000SDZ3.H7.Cang.jeju	6	years	0	0.0	SDZ3.H7	UBERON:jejunum	jeju	jejunum.healthy	jejunum	UBERON:jejunal mucosa	UBERON:jejunal mucosa	Euth, renal	2005-06-19	gut metagenome	GAZ:United States of America	0	0	jejunum	Herbivore	leaf eater food, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cang	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	48000	sk__Eukaryota	54133	599096	32.72	32.72	-117.16	-117.16	48000	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	jejunal mucosa	gut metagenome	female	angolensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1999
1453.48000SDZ3.H8.Cang.colon	6	years	0	0.0	SDZ3.H8	UBERON:colon	colon	colon.healthy	colon	UBERON:mucosa of descending colon	UBERON:mucosa of descending colon	Euth, renal	2005-06-19	gut metagenome	GAZ:United States of America	0	0	colon	Herbivore	leaf eater food, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cang	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	48000	sk__Eukaryota	54133	599096	32.72	32.72	-117.16	-117.16	48000	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of descending colon	gut metagenome	female	angolensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1999
1453.48000SDZ4.A1.Cang.stom	6	years	0	0.0	SDZ4.A1	UBERON:stomach	stom	stomach.healthy	stomach	UBERON:gastric juice	UBERON:stomach	Euth, renal	2005-06-19	gut metagenome	GAZ:United States of America	0	0	saccus content	Herbivore	leaf eater food, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cang	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	48000	sk__Eukaryota	54133	599096	32.72	32.72	-117.16	-117.16	48000	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	gastric juice	gut metagenome	female	angolensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1999
1453.48000SDZ4.A2.Cang.cecum	6	years	0	0.0	SDZ4.A2	UBERON:cecum	cecum	cecum.healthy	cecum	UBERON:cecum mucosa	UBERON:cecum mucosa	Euth, renal	2005-06-19	gut metagenome	GAZ:United States of America	0	0	cecum	Herbivore	leaf eater food, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cang	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	48000	sk__Eukaryota	54133	599096	32.72	32.72	-117.16	-117.16	48000	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	cecum mucosa	gut metagenome	female	angolensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1999
1453.54167SDZ1.A1.Tfran.stom	15	years	0	0.0	SDZ1.A1	UBERON:stomach	stom	stomach.NA	stomach	UBERON:mucosa of stomach	UBERON:mucosa of stomach	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	Stomach	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of stomach	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.A2.Tfran.stom	15	years	0	0.0	SDZ1.A2	UBERON:stomach	stom	stomach.NA	stomach	UBERON:gastric juice	UBERON:stomach	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	stomach contents	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	gastric juice	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.A3.Tfran.stom	15	years	0	0.0	SDZ1.A3	UBERON:stomach	stom	stomach.NA	stomach	UBERON:gastric juice	UBERON:stomach	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	saccus contents	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	gastric juice	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.A4.Tfran.stom	15	years	0	0.0	SDZ1.A4	UBERON:stomach	stom	stomach.NA	stomach	UBERON:mucosa of stomach	UBERON:mucosa of stomach	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	saccus	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of stomach	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.A5.Tfran.stom	15	years	0	0.0	SDZ1.A5	UBERON:stomach	stom	stomach.NA	stomach	UBERON:mucosa of stomach	UBERON:mucosa of stomach	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	tubus contents	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of stomach	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.A6.Tfran.stom	15	years	0	0.0	SDZ1.A6	UBERON:stomach	stom	stomach.NA	stomach	UBERON:mucosa of stomach	UBERON:mucosa of stomach	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	tubus	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of stomach	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.A7.Tfran.feces	15	years	0	0.0	SDZ1.A7	UBERON:feces	feces	feces.NA	feces	UBERON:feces	UBERON:feces	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	cecal contents	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	stool	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.A8.Tfran.cecum	15	years	0	0.0	SDZ1.A8	UBERON:cecum	cecum	cecum.NA	cecum	UBERON:cecum mucosa	UBERON:cecum mucosa	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	cecum	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	cecum mucosa	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.B1.Tfran.feces	15	years	0	0.0	SDZ1.B1	UBERON:feces	feces	feces.NA	feces	UBERON:feces	UBERON:feces	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	small intestine contents	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	stool	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.B2.Tfran.small	15	years	0	0.0	SDZ1.B2	UBERON:small intestine	small intestine	small intestine.NA	small intestine	UBERON:small intestine mucosa	UBERON:small intestine mucosa	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	small intestine	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	small intestine mucosa	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.B3.Tfran.feces	15	years	0	0.0	SDZ1.B3	UBERON:feces	feces	feces.NA	feces	UBERON:feces	UBERON:feces	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	ileum content	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	stool	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.B4.Tfran.ileum	15	years	0	0.0	SDZ1.B4	UBERON:ileum	ileum	ileum.NA	ileum	UBERON:ileal mucosa	UBERON:ileal mucosa	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	ileum	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	ileal mucosa	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.B5.Tfran.colon	15	years	0	0.0	SDZ1.B5	UBERON:colon	colon	colon.NA	colon	UBERON:mucosa of descending colon	UBERON:mucosa of descending colon	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	colon	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of descending colon	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.B6.Tfran.feces	15	years	0	0.0	SDZ1.B6	UBERON:feces	feces	feces.NA	feces	UBERON:feces	UBERON:feces	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	colon content	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	stool	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54167SDZ1.B7.Tfran.mesy	15	years	0	0.0	SDZ1.B7	UBERON:mesentery	mesy	mesentery.NA	mesentery	UBERON:mesentery	UBERON:mesentery	euth,FB	2011-05-13	gut metagenome	GAZ:United States of America	0	0	mesenteric lining	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Tfran	Trachypithecus		c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54167	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54167	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mesentery	gut metagenome	male	francoisi	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54323SDZ1.B8.Cguer.mesy	15.5	years	0	0.0	SDZ1.B8	UBERON:mesentery	mesy	mesentery.healthy	mesentery	UBERON:mesentery	UBERON:mesentery	Euth, cellulitis leg	2011-07-15	gut metagenome	GAZ:United States of America	0	0	mesenteric lining	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cguer	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54323	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54323	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mesentery	gut metagenome	male	guereza kikuyuensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54323SDZ1.C1.Cguer.colon	15.5	years	0	0.0	SDZ1.C1	UBERON:colon	colon	colon.healthy	colon	UBERON:mucosa of descending colon	UBERON:mucosa of descending colon	Euth, cellulitis leg	2011-07-15	gut metagenome	GAZ:United States of America	0	0	colon mucosa	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cguer	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54323	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54323	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	mucosa of descending colon	gut metagenome	male	guereza kikuyuensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
1453.54323SDZ1.C2.Cguer.duod	15.5	years	0	0.0	SDZ1.C2	UBERON:duodenum	duod	duodenum.healthy	duodenum	UBERON:duodenal mucosa	UBERON:duodenal mucosa	Euth, cellulitis leg	2011-07-15	gut metagenome	GAZ:United States of America	0	0	duodenum mucosa	Herbivore	leaf eater food, greens, vegetables, roots	true	18.57	18.57	True	EMP sample	Host-associated	Animal	Animal proximal gut	urban biome	animal-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	true	Cguer	Colobus	healthy	c__Mammalia	Red shanked douc langur	Northern Douc (Rhett)	f__Cercopithecidae	g__Pygathrix	k__Metazoa	o__Primates	p__Chordata	Pygathrix nemaeus	s__Pygathrix_nemaeus	54323	sk__Eukaryota	54133	none	32.72	32.72	-117.16	-117.16	54323	UCSDMI	true	true	Host-associated	Animal	Animal proximal gut	1453	gut metagenome	749906	duodenal mucosa	gut metagenome	male	guereza kikuyuensis	Colobinae	The gut microbiota distinguishes GI-healthy and -unhealthy captive colobine primates	1996
