sample_name	age	age_month_selective	age_unit	altitude	altitude_m	anonymized_name	basophils	body_condition	collection_date	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	eosinophils	extracted_dna_avail_now	geo_loc_name	haemoglobin	hct	herd_identity_	host_subject_id	host_taxid	ifng_plate	ifng_run_date	ifngpoke_ng_ml	latitude	latitude_deg	longitude	longitude_deg	lymphocytes	milk	monocytes	physical_specimen_location	physical_specimen_remaining	pregnant	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	rbc	sample_scientific_name	sample_taxid	sample_type	scientific_name	segs	strongyle_epg	tb_status2	title	total_horn_width	wbc
1736.Y21b.1110	62	62	months	0	0.0	Y21b.1110	0	2	2010-11-16 00:00:00	2010-11-16	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y21b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	9.6	28.7	Croc_Bridge	Y21b	37445	29	11/8/12	0.483	-23.82	-23.82	31.44	31.44	19	False	41	CCME	True	no	True				1736	7.56	bovine gut metagenome	506599	stool	bovine gut metagenome	32	0	POS	Ezenwa_Cape_Buffalo	65	7.7
1736.Y24b.0310	65	65	months	0	0.0	Y24b.0310	0	3.75	2010-03-11 00:00:00	2010-03-11	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y24b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	22	True	South Africa	11.1	36.3	Other	Y24b	37445	7	10/24/12	0.725	-23.82	-23.82	31.44	31.44	0	False	60	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.48	bovine gut metagenome	506599	stool	bovine gut metagenome	18	0	NEG	Ezenwa_Cape_Buffalo	69	16.2
1736.Y24b.0311	77	77	months	0	0.0	Y24b.0311	1	3.25	2011-03-08 00:00:00	2011-03-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y24b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	8.2	30	Other	Y24b	37445	18	10/31/12	0.485	-23.82	-23.82	31.44	31.44	20	True	47	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.19	bovine gut metagenome	506599	stool	bovine gut metagenome	26	0	NEG	Ezenwa_Cape_Buffalo	71.5	6.5
1736.Y24b.0810	70	70	months	0	0.0	Y24b.0810	0	3.5	2010-08-12 00:00:00	2010-08-12	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y24b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	Missing: Not provided	Missing: Not provided	Other	Y24b	37445	29	11/8/12	0.711	-23.82	-23.82	31.44	31.44	18	False	62	CCME	True	mid	True				1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	13	0	NEG	Ezenwa_Cape_Buffalo	71.5	Missing: Not provided
1736.Y24b.1011	85	85	months	0	0.0	Y24b.1011	0	2.75	2011-10-14 00:00:00	2011-10-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y24b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	10.4	31.8	Other	Y24b	37445	25	11/7/12	0.373	-23.82	-23.82	31.44	31.44	42	False	24	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	8.28	bovine gut metagenome	506599	stool	bovine gut metagenome	23	0	NEG	Ezenwa_Cape_Buffalo	72.5	6.8
1736.Y27.0510	74	74	months	0	0.0	Y27.0510	0	3.5	2010-05-18 00:00:00	2010-05-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y27	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	12.3	43.1	Croc_Bridge	Y27	37445	6	10/24/12	0.274	-23.82	-23.82	31.44	31.44	28	False	50	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.63	bovine gut metagenome	506599	stool	bovine gut metagenome	12	0	NEG	Ezenwa_Cape_Buffalo	76	6.4
1736.Y27.0611	86	86	months	0	0.0	Y27.0611	0	3.5	2011-06-02 00:00:00	2011-06-02	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y27	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	10.6	35.6	Croc_Bridge	Y27	37445	18	10/31/12	0.313	-23.82	-23.82	31.44	31.44	65	False	11	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.64	bovine gut metagenome	506599	stool	bovine gut metagenome	14	250	NEG	Ezenwa_Cape_Buffalo	76.5	5.7
1736.Y27.0811	89	89	months	0	0.0	Y27.0811	1	3.25	2011-08-17 00:00:00	2011-08-17	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y27	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	13.2	43.1	Croc_Bridge	Y27	37445	25	11/7/12	0.369	-23.82	-23.82	31.44	31.44	36	False	39	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	10.31	bovine gut metagenome	506599	stool	bovine gut metagenome	15	0	NEG	Ezenwa_Cape_Buffalo	78	6.4
1736.Y27.0910	78	78	months	0	0.0	Y27.0910	1	3.5	2010-09-18 00:00:00	2010-09-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y27	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	13.2	48.5	Croc_Bridge	Y27	37445	29	11/8/12	0.888	-23.82	-23.82	31.44	31.44	20	False	38	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	12.43	bovine gut metagenome	506599	stool	bovine gut metagenome	29	0	NEG	Ezenwa_Cape_Buffalo	76.5	8
1736.Y28.0310	58	58	months	0	0.0	Y28.0310	0	3.25	2010-03-12 00:00:00	2010-03-12	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y28	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	7.2	28	Croc_Bridge	Y28	37445	7	10/24/12	1.039	-23.82	-23.82	31.44	31.44	51	False	18	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.93	bovine gut metagenome	506599	stool	bovine gut metagenome	25	0	NEG	Ezenwa_Cape_Buffalo	69	61
1736.Y28.0511	73	73	months	0	0.0	Y28.0511	0	3	2011-05-17 00:00:00	2011-05-17	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y28	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	9.6	30.4	Croc_Bridge	Y28	37445	18	10/31/12	0.638	-23.82	-23.82	31.44	31.44	24	True	26	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.51	bovine gut metagenome	506599	stool	bovine gut metagenome	38	400	NEG	Ezenwa_Cape_Buffalo	71	7.4
1736.Y28.0811	76	76	months	0	0.0	Y28.0811	2	2.75	2011-08-18 00:00:00	2011-08-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y28	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	16.5	54.6	Croc_Bridge	Y28	37445	24	11/7/12	0.636	-23.82	-23.82	31.44	31.44	30	True	36	CCME	True	no	True				1736	12.23	bovine gut metagenome	506599	stool	bovine gut metagenome	26	0	NEG	Ezenwa_Cape_Buffalo	72.5	6.8
1736.Y28.0910	65	65	months	0	0.0	Y28.0910	3	3	2010-09-27 00:00:00	2010-09-27	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y28	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	12.4	47.7	Croc_Bridge	Y28	37445	29	11/8/12	0.845	-23.82	-23.82	31.44	31.44	15	False	49	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	12.18	bovine gut metagenome	506599	stool	bovine gut metagenome	24	100	NEG	Ezenwa_Cape_Buffalo	72	6.7
1736.Y29.0310	81	81	months	0	0.0	Y29.0310	0	3	2010-03-29 00:00:00	2010-03-29	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y29	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	Missing: Not provided	Missing: Not provided	Croc_Bridge	Y29	37445	7	10/24/12	0.422	-23.82	-23.82	31.44	31.44	20	False	42	CCME	True	late	True				1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	26	150	POS	Ezenwa_Cape_Buffalo	61	Missing: Not provided
1736.Y29.0511	95	95	months	0	0.0	Y29.0511	0	3	2011-05-17 00:00:00	2011-05-17	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y29	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	24	True	South Africa	11.1	36.1	Croc_Bridge	Y29	37445	18	10/31/12	0.586	-23.82	-23.82	31.44	31.44	30	True	24	CCME	True	no	True				1736	8.33	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	POS	Ezenwa_Cape_Buffalo	61.5	9.8
1736.Y29.0811	98	98	months	0	0.0	Y29.0811	0	2	2011-08-15 00:00:00	2011-08-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y29	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	12.7	42.4	Croc_Bridge	Y29	37445	24	11/7/12	0.241	-23.82	-23.82	31.44	31.44	38	True	24	CCME	True	mid	True				1736	9.3	bovine gut metagenome	506599	stool	bovine gut metagenome	30	0	POS	Ezenwa_Cape_Buffalo	62	8.2
1736.Y29.0910	87	87	months	0	0.0	Y29.0910	0	3	2010-09-24 00:00:00	2010-09-24	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y29	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	12.5	54.7	Croc_Bridge	Y29	37445	29	11/8/12	0.789	-23.82	-23.82	31.44	31.44	19	False	38	CCME	True	late	True				1736	12.37	bovine gut metagenome	506599	stool	bovine gut metagenome	36	50	POS	Ezenwa_Cape_Buffalo	62	7.9
1736.Y2b.0311	69	69	months	0	0.0	Y2b.0311	0	2.25	2011-03-08 00:00:00	2011-03-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y2b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	9	32.3	Croc_Bridge	Y2b	37445	18	10/31/12	0.805	-23.82	-23.82	31.44	31.44	8	False	55	CCME	True	no	True				1736	8.85	bovine gut metagenome	506599	stool	bovine gut metagenome	22	600	NEG	Ezenwa_Cape_Buffalo	83	9.5
1736.Y2b.0510	60	60	months	0	0.0	Y2b.0510	0	2.75	2010-05-28 00:00:00	2010-05-28	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y2b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	19	True	South Africa	11.5	39.2	Croc_Bridge	Y2b	37445	7	10/24/12	1.154	-23.82	-23.82	31.44	31.44	6	False	53	CCME	True	no	True				1736	11.12	bovine gut metagenome	506599	stool	bovine gut metagenome	22	200	NEG	Ezenwa_Cape_Buffalo	78.5	9.1
1736.Y2b.0911	76	76	months	0	0.0	Y2b.0911	0	1.75	2011-09-27 00:00:00	2011-09-27	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y2b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	30	True	South Africa	11.3	33.8	Croc_Bridge	Y2b	37445	25	11/7/12	0.201	-23.82	-23.82	31.44	31.44	20	False	22	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	8.51	bovine gut metagenome	506599	stool	bovine gut metagenome	28	100	NEG	Ezenwa_Cape_Buffalo	85	8.8
1736.Y3.0410	102	102	months	0	0.0	Y3.0410	0	2.75	2010-04-01 00:00:00	2010-04-01	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y3	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	11.5	41.6	Croc_Bridge	Y3	37445	7	10/24/12	1.527	-23.82	-23.82	31.44	31.44	34	False	20	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.22	bovine gut metagenome	506599	stool	bovine gut metagenome	36	0	POS	Ezenwa_Cape_Buffalo	68.5	10.4
1736.Y3.0511	116	116	months	0	0.0	Y3.0511	0	3.75	2011-05-26 00:00:00	2011-05-26	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y3	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	3	True	South Africa	11.2	35.6	Croc_Bridge	Y3	37445	18	10/31/12	0.432	-23.82	-23.82	31.44	31.44	47	False	29	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.3	bovine gut metagenome	506599	stool	bovine gut metagenome	21	0	POS	Ezenwa_Cape_Buffalo	61	10.8
1736.Y3.0811	119	119	months	0	0.0	Y3.0811	0	2.25	2011-08-29 00:00:00	2011-08-29	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y3	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	12.1	40.6	Croc_Bridge	Y3	37445	25	11/7/12	0.309	-23.82	-23.82	31.44	31.44	35	True	19	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.73	bovine gut metagenome	506599	stool	bovine gut metagenome	38	250	POS	Ezenwa_Cape_Buffalo	70	5.4
1736.Y3.0910	108	108	months	0	0.0	Y3.0910	0	3.5	2010-09-21 00:00:00	2010-09-21	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y3	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	2	True	South Africa	11.6	42.6	Croc_Bridge	Y3	37445	29	11/8/12	0.338	-23.82	-23.82	31.44	31.44	17	False	50	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	9.85	bovine gut metagenome	506599	stool	bovine gut metagenome	31	50	POS	Ezenwa_Cape_Buffalo	68.5	7.3
1736.Y30c.0311	Missing: Not provided	Missing: Not provided	months	0	0.0	Y30c.0311	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y30c	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable		True	South Africa	Missing: Not provided	Missing: Not provided	Missing: Not provided	Y30c	37445	Missing: Not provided	Missing: Not provided	Missing: Not provided	-23.82	-23.82	31.44	31.44	Missing: Not provided	Missing: Not provided	Missing: Not provided	CCME	True	Missing: Not provided	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Ezenwa_Cape_Buffalo	Missing: Not provided	Missing: Not provided
1736.Y30c.0711	Missing: Not provided	Missing: Not provided	months	0	0.0	Y30c.0711	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y30c	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable		True	South Africa	Missing: Not provided	Missing: Not provided	Missing: Not provided	Y30c	37445	Missing: Not provided	Missing: Not provided	Missing: Not provided	-23.82	-23.82	31.44	31.44	Missing: Not provided	Missing: Not provided	Missing: Not provided	CCME	True	Missing: Not provided	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Ezenwa_Cape_Buffalo	Missing: Not provided	Missing: Not provided
1736.Y31d.0311	52	52	months	0	0.0	Y31d.0311	0	3.5	2011-03-31 00:00:00	2011-03-31	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y31d	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	10.7	39.2	Croc_Bridge	Y31d	37445	18	10/31/12	3.451	-23.82	-23.82	31.44	31.44	47	False	25	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	10.86	bovine gut metagenome	506599	stool	bovine gut metagenome	13	0	NEG	Ezenwa_Cape_Buffalo	61	11.3
1736.Y31d.1111	60	60	months	0	0.0	Y31d.1111	0	2.75	2011-11-18 00:00:00	2011-11-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y31d	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	10.6	34.3	Croc_Bridge	Y31d	37445	24	11/7/12	0.941	-23.82	-23.82	31.44	31.44	50	False	26	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	7.87	bovine gut metagenome	506599	stool	bovine gut metagenome	17	0	NEG	Ezenwa_Cape_Buffalo	63.5	8.5
1736.Y33b.0510	62	62	months	0	0.0	Y33b.0510	0	2.5	2010-05-07 00:00:00	2010-05-07	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y33b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	10	True	South Africa	13.1	45	Croc_Bridge	Y33b	37445	7	10/24/12	1.342	-23.82	-23.82	31.44	31.44	54	False	22	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	13.04	bovine gut metagenome	506599	stool	bovine gut metagenome	14	0	POS	Ezenwa_Cape_Buffalo	72	11.5
1736.Y33b.0511	74	74	months	0	0.0	Y33b.0511	0	2.5	2011-05-26 00:00:00	2011-05-26	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y33b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	19	True	South Africa	9	28.8	Croc_Bridge	Y33b	37445	18	10/31/12	1.101	-23.82	-23.82	31.44	31.44	41	False	22	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.22	bovine gut metagenome	506599	stool	bovine gut metagenome	18	0	POS	Ezenwa_Cape_Buffalo	78	7.1
1736.Y33b.0910	66	66	months	0	0.0	Y33b.0910	0	2.5	2010-09-15 00:00:00	2010-09-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y33b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	14	True	South Africa	10.1	37.3	Croc_Bridge	Y33b	37445	29	11/8/12	1.005	-23.82	-23.82	31.44	31.44	41	False	26	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	9.9	bovine gut metagenome	506599	stool	bovine gut metagenome	19	0	POS	Ezenwa_Cape_Buffalo	74	6.7
1736.Y33b.1011	79	79	months	0	0.0	Y33b.1011	0	2.5	2011-10-10 00:00:00	2011-10-10	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y33b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	14	True	South Africa	12.4	38.8	Croc_Bridge	Y33b	37445	24	11/7/12	0.636	-23.82	-23.82	31.44	31.44	30	False	30	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	8.59	bovine gut metagenome	506599	stool	bovine gut metagenome	26	50	POS	Ezenwa_Cape_Buffalo	78.5	6.1
1736.Y35d.0411	60	60	months	0	0.0	Y35d.0411	0	4.25	2011-04-20 00:00:00	2011-04-20	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y35d	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	11.8	42	Croc_Bridge	Y35d	37445	18	10/31/12	1.389	-23.82	-23.82	31.44	31.44	9	False	57	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	11.52	bovine gut metagenome	506599	stool	bovine gut metagenome	25	100	NEG	Ezenwa_Cape_Buffalo	63.5	8.5
1736.Y35d.1011	60	60	months	0	0.0	Y35d.1011	0	3	2011-10-03 00:00:00	2011-10-03	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y35d	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	13.3	39.9	Lower_Sabie	Y35d	37445	43	12/7/12	0.898	-23.82	-23.82	31.44	31.44	43	False	20	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	9.4	bovine gut metagenome	506599	stool	bovine gut metagenome	31	0	NEG	Ezenwa_Cape_Buffalo	64	6.9
1736.Y36.0310	75	75	months	0	0.0	Y36.0310	0	3.25	2010-03-12 00:00:00	2010-03-12	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y36	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	7.4	34.4	Other	Y36	37445	7	10/24/12	0.563	-23.82	-23.82	31.44	31.44	24	False	48	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	7.95	bovine gut metagenome	506599	stool	bovine gut metagenome	17	700	NEG	Ezenwa_Cape_Buffalo	66	64
1736.Y36.0311	87	87	months	0	0.0	Y36.0311	0	2.25	2011-03-10 00:00:00	2011-03-10	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y36	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	26	True	South Africa	8.7	32.1	Other	Y36	37445	18	10/31/12	0.282	-23.82	-23.82	31.44	31.44	24	False	20	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.83	bovine gut metagenome	506599	stool	bovine gut metagenome	30	150	NEG	Ezenwa_Cape_Buffalo	67.5	8.5
1736.Y36.0810	80	80	months	0	0.0	Y36.0810	0	3	2010-08-12 00:00:00	2010-08-12	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y36	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	4	True	South Africa	Missing: Not provided	Missing: Not provided	Other	Y36	37445	30	11/8/12	0.322	-23.82	-23.82	31.44	31.44	7	True	73	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	16	100	NEG	Ezenwa_Cape_Buffalo	65.5	Missing: Not provided
1736.Y36.1011	95	95	months	0	0.0	Y36.1011	0	2.5	2011-10-28 00:00:00	2011-10-28	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo Y36	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	16	True	South Africa	11	34.7	Other	Y36	37445	24	11/7/12	0.535	-23.82	-23.82	31.44	31.44	44	False	13	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	7.04	bovine gut metagenome	506599	stool	bovine gut metagenome	27	600	NEG	Ezenwa_Cape_Buffalo	68	7
