sample_name	age	age_unit	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	taxon_id	title	tot_mass
1748.6.15.12.I.3.D	Missing: Not provided	months	0.0	6.15.12.I.3.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	1	iguana biogeography, dorsal right side of head near tympanum	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.3.V	Missing: Not provided	months	0.0	6.15.12.I.3.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral right side of head near tympanum	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.4.D	Missing: Not provided	months	0.0	6.15.12.I.4.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal left side of head near tympanum	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.4.V	Missing: Not provided	months	0.0	6.15.12.I.4.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral left side of head near tympanum	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.5.D	Missing: Not provided	months	0.0	6.15.12.I.5.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal right mid-leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.5.V	Missing: Not provided	months	0.0	6.15.12.I.5.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral right mid-leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.6.D	Missing: Not provided	months	0.0	6.15.12.I.6.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal right side of head near eye	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.6.V	Missing: Not provided	months	0.0	6.15.12.I.6.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral right side of head near eye	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.7.D	Missing: Not provided	months	0.0	6.15.12.I.7.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal left side of head near eye	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.7.V	Missing: Not provided	months	0.0	6.15.12.I.7.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral left side of head near eye	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.8.D	Missing: Not provided	months	0.0	6.15.12.I.8.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal area around nostrils	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.8.V	Missing: Not provided	months	0.0	6.15.12.I.8.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral area around nostrils	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.9.D	Missing: Not provided	months	0.0	6.15.12.I.9.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal tail	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.CTRL.BENCH.PAPER	Missing: Not provided	months	0.0	6.15.12.I.CTRL.BENCH PAPER	UBERON:skin	UBERON:mucus	UBERON:skin	2012-06-15	GAZ:United States of America	0	iguana biogeography, ventral tail	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	8516	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	organismal metagenomes	410656	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.6.15.12.I.CTRL.MOUTH	Missing: Not provided	months	0.0	6.15.12.I.CTRL.MOUTH	UBERON:oral cavity	UBERON:mouth	UBERON:saliva	2012-06-15	GAZ:United States of America	0	iguana biogeography, dorsal left distal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	9606	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal secretion	1748	human oral metagenome	447426	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BALNK8	Missing: Not provided	months	0.0	BALNK8	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, ventral left distal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal secretion	urban biome	human-associated habitat	saliva	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Iguana 1	9606	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal secretion	1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK1	Missing: Not provided	months	0.0	BLANK1	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, dorsal left mid-leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK10	Missing: Not provided	months	0.0	BLANK10	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, ventral left distal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK11	Missing: Not provided	months	0.0	BLANK11	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, dorsal base of tail region	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK12	Missing: Not provided	months	0.0	BLANK12	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, ventral base of tail region	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK13	Missing: Not provided	months	0.0	BLANK13	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, dorsal right proximal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK14	Missing: Not provided	months	0.0	BLANK14	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, ventral right proximal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK15	Missing: Not provided	months	0.0	BLANK15	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, dorsal genital region	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK16	Missing: Not provided	months	0.0	BLANK16	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, ventral genital region	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK17	Missing: Not provided	months	0.0	BLANK17	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, dorsal left proximal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK18	Missing: Not provided	months	0.0	BLANK18	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, ventral left proximal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK19	Missing: Not provided	months	0.0	BLANK19	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, dorsal left side of trunk	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK2	Missing: Not provided	months	0.0	BLANK2	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	iguana biogeography, dorsal right distal leg section	vegetarian	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Iguana 1	Not applicable	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	skin metagenome	Missing: Not provided	1338477	knight_comp_biogeography	Missing: Not provided
1748.BLANK20	Missing: Not provided	months	0.0	BLANK20	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	water control	Not applicable	TRUE	1624.1	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	FI.CTRL.WATER	Not applicable	39.06	40.01	Not applicable	-107.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	fresh water	freshwater metagenome	Not applicable	449393	knight_comp_biogeography	Missing: Not provided
1748.BLANK21	Missing: Not provided	months	0.0	BLANK21	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal midline front section	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK22	Missing: Not provided	months	0.0	BLANK22	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral midline front section	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK23	Missing: Not provided	months	0.0	BLANK23	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal left front side	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK24	Missing: Not provided	months	0.0	BLANK24	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral right front side	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK25	Missing: Not provided	months	0.0	BLANK25	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal right front fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK26	Missing: Not provided	months	0.0	BLANK26	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral left front fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK27	Missing: Not provided	months	0.0	BLANK27	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal right side near gills	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK28	Missing: Not provided	months	0.0	BLANK28	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral left side near gills	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK29	Missing: Not provided	months	0.0	BLANK29	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal midline near gills	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK3	Missing: Not provided	months	0.0	BLANK3	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventral midline near gills	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK30	Missing: Not provided	months	0.0	BLANK30	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal left side near gills	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK31	Missing: Not provided	months	0.0	BLANK31	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, ventralright side near gills	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE				1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
1748.BLANK32	Missing: Not provided	months	0.0	BLANK32	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	fish biogeography, dorsal left front fin	omnivorous	TRUE	1400	1624.1	True	EMP sample	Control	Negative	Sterile water blank	aquatic biome	water	sterile water	host-associated	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Catostomus discobolus 1	Not applicable	39.06	40.01	adult	-108.55	-105.271	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	metagenomes	408169	skin	fish metagenome	Missing: Not provided	496924	knight_comp_biogeography	Missing: Not provided
