sample_name	age	age_group	age_unit	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	colony_tetracycline	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	larval_tetracycline	latitude	latitude_deg	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_name_in_tube	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	title	village
1064.G.CV46	12	worker	days	0	0.0	G.CV46	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV46	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	60	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV47	12	worker	days	0	0.0	G.CV47	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV47	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	62	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV48	12	worker	days	0	0.0	G.CV48	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV48	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	64	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV72	21	worker	days	0	0.0	G.CV72	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV72	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	66	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV73	21	worker	days	0	0.0	G.CV73	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV73	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	68	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV74	21	worker	days	0	0.0	G.CV74	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV74	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	70	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV75	21	worker	days	0	0.0	G.CV75	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV75	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	72	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV76	21	worker	days	0	0.0	G.CV76	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV76	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	74	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV77	21	worker	days	0	0.0	G.CV77	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV77	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	76	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV90	Missing: Not provided	drone	days	0	0.0	G.CV90	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV90	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	18	gut metagenome	749906	bee intestine with content	insect gut metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV91	Missing: Not provided	drone	days	0	0.0	G.CV91	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV91	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	20	gut metagenome	749906	bee intestine with content	insect gut metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV92	Missing: Not provided	drone	days	0	0.0	G.CV92	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV92	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	22	gut metagenome	749906	bee intestine with content	insect gut metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV93	Missing: Not provided	drone	days	0	0.0	G.CV93	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV93	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	24	gut metagenome	749906	bee intestine with content	insect gut metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV94	Missing: Not provided	drone	days	0	0.0	G.CV94	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV94	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	26	gut metagenome	749906	bee intestine with content	insect gut metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.CV95	Missing: Not provided	drone	days	0	0.0	G.CV95	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	Not applicable	True	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G-CV95	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	28	gut metagenome	749906	bee intestine with content	insect gut metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.GVR165	1	worker	days	0	0.0	G.GVR165	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G.GVR165	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	167	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.GVR166	1	worker	days	0	0.0	G.GVR166	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G.GVR166	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	169	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.GVR167	1	worker	days	0	0.0	G.GVR167	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G.GVR167	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	171	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.GVR168	1	worker	days	0	0.0	G.GVR168	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G.GVR168	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	173	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.GVR169	1	worker	days	0	0.0	G.GVR169	UBERON:multi-cellular organism	UBERON:tissue	UBERON:intestine	2011-07-11	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G.GVR169	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	175	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.G.GVR170	1	worker	days	0	0.0	G.GVR170	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2011-07-11	False	GAZ:Puerto Rico	0	0	Whole intestine tissue, with food content.	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	G.GVR170	sk__Eukaryota	7460	False	18.22	18.22	-65.99	-65.99	ANL	FALSE	True				1064	177	gut metagenome	749906	bee intestine with content	insect gut metagenome	female	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CJV171	Missing: Not provided	drone	days	0	0.0	H.CJV171	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-25	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CJV171	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True				1064	142	gut metagenome	749906	head of bee	insect metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CJV172	Missing: Not provided	drone	days	0	0.0	H.CJV172	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-24	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CJV172	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	144	gut metagenome	749906	head of bee	insect metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
1064.H.CJV173	Missing: Not provided	drone	days	0	0.0	H.CJV173	UBERON:multi-cellular organism	UBERON:tissue	UBERON:head	2008-10-24	True	GAZ:Puerto Rico	0	0	Complete Head	True	43.1	43.1	True	EMP sample	Host-associated	Animal	Animal corpus	village biome	insecta-associated habitat	organic material	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	village biome	Not applicable	Not applicable	PuertoRico:Gurabo	c__Insecta	honey bee	f__Apidae	g__Apis	k__Metazoa	o__Hymenoptera	p__Arthropoda	Apis mellifera	s__Apis_mellifera	H-CJV173	sk__Eukaryota	7460	True	18.22	18.22	-65.99	-65.99	ANL	FALSE	True	Host-associated	Animal	Animal corpus	1064	146	gut metagenome	749906	head of bee	insect metagenome	male	Microbiome of honey bees from Puerto Rico	Gurabo
